,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
4367,Clark County,53011.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,WA
4368,Clark County,53011.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,WA
4372,Cowlitz County,53015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,WA
4381,Grays Harbor County,53027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,WA
4384,Island County,53029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
4388,King County,53033.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,251.0,WA
4389,King County,53033.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,42.0,WA
4394,Kitsap County,53035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
4399,Lewis County,53041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4409,Pierce County,53053.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,94.0,WA
4410,Pierce County,53053.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,30.0,WA
4415,Skagit County,53057.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4419,Snohomish County,53061.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,102.0,WA
4420,Snohomish County,53061.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0,WA
4423,Spokane County,53063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,WA
4428,Thurston County,53067.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
4432,Walla Walla County,53071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
4435,Whatcom County,53073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
4439,Yakima County,53077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,WA
595,Alachua County,12001.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,FL
599,Bay County,12005.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,FL
603,Brevard County,12009.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,132,FL
604,Brevard County,12009.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23,FL
607,Broward County,12011.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,252,FL
608,Broward County,12011.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27,FL
613,Charlotte County,12015.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,FL
616,Citrus County,12017.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,FL
619,Clay County,12019.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,FL
622,Collier County,12021.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,FL
625,Columbia County,12023.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,FL
630,Duval County,12031.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,146,FL
631,Duval County,12031.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23,FL
634,Escambia County,12033.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51,FL
637,Flagler County,12035.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,FL
648,Hernando County,12053.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,FL
653,Hillsborough County,12057.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,156,FL
654,Hillsborough County,12057.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20,FL
658,Indian River County,12061.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,FL
665,Lake County,12069.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,FL
666,Lake County,12069.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,FL
669,Lee County,12071.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,90,FL
670,Lee County,12071.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12,FL
673,Leon County,12073.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,FL
680,Manatee County,12081.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,137,FL
681,Manatee County,12081.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11,FL
684,Marion County,12083.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,FL
687,Martin County,12085.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,FL
690,Miami-Dade County,12086.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,169,FL
691,Miami-Dade County,12086.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33,FL
695,Monroe County,12087.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,FL
700,Okaloosa County,12091.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,FL
703,Okeechobee County,12093.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,FL
705,Orange County,12095.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,173,FL
706,Orange County,12095.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22,FL
709,Osceola County,12097.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,FL
712,Palm Beach County,12099.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,263,FL
713,Palm Beach County,12099.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,54,FL
716,Pasco County,12101.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,95,FL
717,Pasco County,12101.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18,FL
721,Pinellas County,12103.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161,FL
722,Pinellas County,12103.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,29,FL
726,Polk County,12105.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,86,FL
727,Polk County,12105.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,FL
732,St. Johns County,12109.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,FL
735,St. Lucie County,12111.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,FL
736,St. Lucie County,12111.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,FL
739,Santa Rosa County,12113.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,FL
742,Sarasota County,12115.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,83,FL
743,Sarasota County,12115.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13,FL
746,Seminole County,12117.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53,FL
747,Seminole County,12117.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,FL
750,Sumter County,12119.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,FL
756,Volusia County,12127.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,84,FL
757,Volusia County,12127.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14,FL
3902,Bell County,48027.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,TX
3905,Bexar County,48029.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,179,TX
3906,Bexar County,48029.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11,TX
3913,Brazoria County,48039.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,TX
3915,Brazos County,48041.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,TX
3926,Cameron County,48061.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,TX
3940,Collin County,48085.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,TX
3941,Collin County,48085.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13,TX
3942,Collin County,48085.0,2015.0,2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15,TX
3947,Comal County,48091.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,TX
3959,Dallas County,48113.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,256,TX
3960,Dallas County,48113.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25,TX
3968,Denton County,48121.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47,TX
3969,Denton County,48121.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,TX
3978,Ector County,48135.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,TX
3983,El Paso County,48141.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57,TX
3993,Fort Bend County,48157.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,TX
3994,Fort Bend County,48157.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,TX
4001,Galveston County,48167.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,TX
4021,Harris County,48201.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,407,TX
4022,Harris County,48201.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,45,TX
4030,Hays County,48209.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,TX
4034,Henderson County,48213.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,TX
4037,Hidalgo County,48215.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,TX
4054,Jefferson County,48245.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,TX
4059,Johnson County,48251.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,TX
4064,Kaufman County,48257.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,TX
4079,Liberty County,48291.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,TX
4085,Lubbock County,48303.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,TX
4090,McLennan County,48309.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,TX
4101,Midland County,48329.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,TX
4108,Montgomery County,48339.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,TX
4114,Nacogdoches County,48347.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,TX
4119,Nueces County,48355.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53,TX
4124,Orange County,48361.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,TX
4128,Parker County,48367.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,TX
4133,Potter County,48375.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,TX
4138,Randall County,48381.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,TX
4160,Smith County,48423.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,TX
4169,Tarrant County,48439.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,146,TX
4170,Tarrant County,48439.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21,TX
4171,Tarrant County,48439.0,2015.0,2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,TX
4175,Taylor County,48441.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,TX
4182,Tom Green County,48451.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,TX
4185,Travis County,48453.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,118,TX
4186,Travis County,48453.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18,TX
4202,Webb County,48479.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,TX
4207,Wichita County,48485.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,TX
4212,Williamson County,48491.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,TX
4481,Benton County,53005.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,WA
4486,Clallam County,53009.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,WA
4489,Clark County,53011.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59,WA
4493,Cowlitz County,53015.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,WA
4501,Grant County,53025.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,WA
4504,Grays Harbor County,53027.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,WA
4507,Island County,53029.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,WA
4511,King County,53033.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,241,WA
4512,King County,53033.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34,WA
4513,King County,53033.0,2015.0,2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,WA
4518,Kitsap County,53035.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,WA
4526,Mason County,53045.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,WA
4533,Pierce County,53053.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,110,WA
4534,Pierce County,53053.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,30,WA
4539,Skagit County,53057.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,WA
4543,Snohomish County,53061.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114,WA
4544,Snohomish County,53061.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13,WA
4547,Spokane County,53063.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,74,WA
4548,Spokane County,53063.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18,WA
4552,Thurston County,53067.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,WA
4558,Whatcom County,53073.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,WA
4562,Yakima County,53077.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,WA
